"plant_height","rmax","incli_base","infl","phyllotactic_angle","skew","wl_slp","w0_slp","lm_slp","incli_top","phyllotactic_deviation","plant_area"
208.340547106948,0.507780514493013,59.8192349894887,50.5150588651052,175.77219924948,0.1,0.007,0.01,-0.02,20,30,10000
280.284170500302,0.455092095840749,63.3945446665439,22.2020268728254,216.572129504607,0.1,0.007,0.01,-0.02,20,30,10000
287.976385704849,0.473669658876678,69.9719064937747,42.6788063948918,243.324648189591,0.1,0.007,0.01,-0.02,20,30,10000
123.768056152719,0.404552211980256,47.9519366980313,26.9857576372342,144.013738570051,0.1,0.007,0.01,-0.02,20,30,10000
135.970169177756,0.507337501368812,38.2641911196503,36.4273720519209,90.3665887799188,0.1,0.007,0.01,-0.02,20,30,10000
133.195185398524,0.476063660523137,74.0458809159322,29.6478936140426,206.918350368171,0.1,0.007,0.01,-0.02,20,30,10000
191.436926131249,0.720831738577197,75.0531520130075,59.0047553673991,199.674061883826,0.1,0.007,0.01,-0.02,20,30,10000
153.240004210294,0.287898730952306,110.470768818857,47.9731224890865,246.55917002301,0.1,0.007,0.01,-0.02,20,30,10000
161.69814336878,0.440030714661551,73.0746322679528,37.0344761953868,115.692802999774,0.1,0.007,0.01,-0.02,20,30,10000
122.992520111795,0.368669994377531,102.523981353343,43.2996828513558,198.246215739476,0.1,0.007,0.01,-0.02,20,30,10000
142.822755555301,0.491506495617272,90.30690548532,35.1651253157654,172.028444640196,0.1,0.007,0.01,-0.02,20,30,10000
113.147087115229,0.6446900970294,52.6175873276894,41.6104779009678,205.008906401574,0.1,0.007,0.01,-0.02,20,30,10000
106.789238468528,0.3158663622515,81.7792641044666,58.7962465558469,139.6510985497,0.1,0.007,0.01,-0.02,20,30,10000
236.227730181279,0.351452604411967,49.9824529822539,51.4765524079471,142.459668952779,0.1,0.007,0.01,-0.02,20,30,10000
241.389601124767,0.346644145623311,45.2054366547025,35.5011959760858,105.232008462739,0.1,0.007,0.01,-0.02,20,30,10000
137.494020989739,0.634903886881733,92.083256010325,54.6991567483732,91.9102993911543,0.1,0.007,0.01,-0.02,20,30,10000
128.095481594061,0.392706637295024,44.6480758927725,31.6712671351286,232.167467794452,0.1,0.007,0.01,-0.02,20,30,10000
232.0615744662,0.43217094620482,71.2562712903732,59.1549064701773,205.193627961249,0.1,0.007,0.01,-0.02,20,30,10000
218.063656865059,0.560329413924971,66.5748242368017,38.5007128130155,90.6370420445326,0.1,0.007,0.01,-0.02,20,30,10000
159.249068296469,0.705167468938295,46.0856438798453,37.8887623635155,126.969445170964,0.1,0.007,0.01,-0.02,20,30,10000
114.945275501358,0.71394824860773,53.3382270666564,50.7351562729129,193.110888859263,0.1,0.007,0.01,-0.02,20,30,10000
145.083237492852,0.422077497485643,56.509706402621,29.1001028888395,165.723436083732,0.1,0.007,0.01,-0.02,20,30,10000
262.429359483844,0.537711838646993,60.9020645020226,44.1251859799512,231.399220850631,0.1,0.007,0.01,-0.02,20,30,10000
144.841578324141,0.314874408022006,44.8482939837065,50.2805449868824,117.580965666282,0.1,0.007,0.01,-0.02,20,30,10000
183.015232567571,0.334234927979537,56.9771081674878,33.8173514411627,142.111664019717,0.1,0.007,0.01,-0.02,20,30,10000
159.022530103389,0.654597295381929,93.2045466423039,47.289284799793,164.200000077772,0.1,0.007,0.01,-0.02,20,30,10000
120.293903077248,0.538364505569557,40.6362613176234,47.1944231645893,194.832159821014,0.1,0.007,0.01,-0.02,20,30,10000
256.693531641006,0.70673751982554,62.3818610635668,38.4146767609879,141.71458738517,0.1,0.007,0.01,-0.02,20,30,10000
133.552736640564,0.681969715691009,91.002586638764,30.3471016293329,171.886336478273,0.1,0.007,0.01,-0.02,20,30,10000
240.897581823008,0.576047426278764,81.810910050032,28.5885393588655,96.0020003636094,0.1,0.007,0.01,-0.02,20,30,10000
161.048028579907,0.566164980965647,40.5154173691158,59.4235968495204,93.0916059330263,0.1,0.007,0.01,-0.02,20,30,10000
236.93079401517,0.388548406368268,42.6501662042184,22.8980562747729,164.788277489478,0.1,0.007,0.01,-0.02,20,30,10000
251.063606263604,0.589478332009682,42.940083069878,33.2308562783879,188.075317411554,0.1,0.007,0.01,-0.02,20,30,10000
275.158996112089,0.259954629949518,103.612281264207,45.4365436145837,255.135265076906,0.1,0.007,0.01,-0.02,20,30,10000
132.4187852996,0.718497490490144,102.37249956812,54.9667325523955,211.132790094797,0.1,0.007,0.01,-0.02,20,30,10000
221.97775771534,0.660041894724051,102.332872399929,31.9367128592211,166.026791878639,0.1,0.007,0.01,-0.02,20,30,10000
179.042051706309,0.461148414842149,62.1892034559963,26.7300706504245,231.455342520845,0.1,0.007,0.01,-0.02,20,30,10000
123.1866340907,0.453905528346531,69.8208325315167,56.5727649879439,198.165624116979,0.1,0.007,0.01,-0.02,20,30,10000
139.460326609374,0.681199183649977,63.8717953754378,41.0765738579193,148.801091640752,0.1,0.007,0.01,-0.02,20,30,10000
277.229498480676,0.611565798694921,74.9486883204242,54.3922612974234,135.338240947889,0.1,0.007,0.01,-0.02,20,30,10000
172.736369943354,0.358373703256168,73.1347866701995,20.0024240645212,242.161297877468,0.1,0.007,0.01,-0.02,20,30,10000
148.024973102408,0.727672468422994,73.9140315703057,29.7314162938878,151.613982566651,0.1,0.007,0.01,-0.02,20,30,10000
107.755580204019,0.561802585495575,82.458080455674,58.4564535563331,254.069896074233,0.1,0.007,0.01,-0.02,20,30,10000
257.576850333166,0.622924494725982,62.4392367164123,55.4677659107274,219.387086618449,0.1,0.007,0.01,-0.02,20,30,10000
173.951723108204,0.643960882602898,55.180433713526,20.1357055829412,214.135253846715,0.1,0.007,0.01,-0.02,20,30,10000
156.993134936134,0.524816359429891,111.613889398698,39.2064358900624,247.890940032901,0.1,0.007,0.01,-0.02,20,30,10000
206.875042615814,0.430620549533878,96.6231201138685,57.0996373210761,110.380916432442,0.1,0.007,0.01,-0.02,20,30,10000
181.992352821561,0.511972680770475,60.8815319946591,44.7285892048525,235.207115944225,0.1,0.007,0.01,-0.02,20,30,10000
182.687761786449,0.332594609694145,61.5081157278922,59.7532483924099,232.684581971036,0.1,0.007,0.01,-0.02,20,30,10000
173.117828111335,0.274697985027298,58.4957015295219,45.0435433069008,107.55928567902,0.1,0.007,0.01,-0.02,20,30,10000
206.200954318093,0.374655022137148,45.9667392681431,39.4539285756807,255.376555898303,0.1,0.007,0.01,-0.02,20,30,10000
131.961931462218,0.545147953768348,39.4919509283746,21.3874039750019,213.473615218374,0.1,0.007,0.01,-0.02,20,30,10000
138.582184477107,0.365416442510127,85.8594490223968,34.2136699014042,150.864947654991,0.1,0.007,0.01,-0.02,20,30,10000
239.430541834314,0.397767223220743,98.7678683166459,57.6032540249165,186.689673035899,0.1,0.007,0.01,-0.02,20,30,10000
127.635922212329,0.469877310636621,45.7647127767066,35.4756364038083,172.67551730416,0.1,0.007,0.01,-0.02,20,30,10000
244.6734284753,0.646617008406859,95.4620561404199,43.9796278460263,224.96954530522,0.1,0.007,0.01,-0.02,20,30,10000
120.736121646127,0.464286807161191,66.0405462078083,37.3988225656356,213.085716790618,0.1,0.007,0.01,-0.02,20,30,10000
200.073598395529,0.299776120223513,80.8013993374955,35.2877371665321,220.247200017257,0.1,0.007,0.01,-0.02,20,30,10000
256.4663318825,0.544962932470508,89.5934819494645,38.1381700826921,146.112664464189,0.1,0.007,0.01,-0.02,20,30,10000
258.276139995209,0.468309333316987,37.9841472445649,46.535660111995,129.287369557652,0.1,0.007,0.01,-0.02,20,30,10000
231.137309873004,0.709436659996385,57.2867089214221,23.9538205115604,241.294827660059,0.1,0.007,0.01,-0.02,20,30,10000
222.714342327514,0.494732808843987,81.7167078947451,36.4660201329226,269.504397687746,0.1,0.007,0.01,-0.02,20,30,10000
233.972800703013,0.469222434172152,39.1355917856216,42.8349994453244,234.707665878566,0.1,0.007,0.01,-0.02,20,30,10000
243.948525941055,0.42601936471597,103.380970777901,27.2086566406002,231.175273922106,0.1,0.007,0.01,-0.02,20,30,10000
215.189935325761,0.538209172956792,74.136895830412,44.4319935843256,250.302830398922,0.1,0.007,0.01,-0.02,20,30,10000
143.915109507592,0.593154486190074,61.0734693602309,48.2661246682719,228.566558269071,0.1,0.007,0.01,-0.02,20,30,10000
119.406867813875,0.442178015418292,46.4003913206964,54.4553277435543,182.926550670158,0.1,0.007,0.01,-0.02,20,30,10000
153.104475435474,0.393803877184542,53.1792757220812,50.6347102848293,125.52545974576,0.1,0.007,0.01,-0.02,20,30,10000
105.104214664723,0.59819054243828,80.6525451357126,39.5232367754567,187.126048859502,0.1,0.007,0.01,-0.02,20,30,10000
115.984578441588,0.734408506720329,46.5016034264372,55.1427547980868,148.084408763143,0.1,0.007,0.01,-0.02,20,30,10000
254.874508770945,0.692779240274243,77.1214456934232,42.6354112423701,105.198004212926,0.1,0.007,0.01,-0.02,20,30,10000
162.88963904575,0.734165048207252,67.3017671014833,37.2424478299224,100.072360320869,0.1,0.007,0.01,-0.02,20,30,10000
219.076729940658,0.447283359554871,46.158807843715,25.6404416975563,263.480591070326,0.1,0.007,0.01,-0.02,20,30,10000
164.631019153145,0.664176632485227,55.7222451696012,42.4640115736699,226.517786321909,0.1,0.007,0.01,-0.02,20,30,10000
238.823950446231,0.729726653419832,42.8800840832669,56.6608079140071,174.070440505225,0.1,0.007,0.01,-0.02,20,30,10000
201.284268972902,0.390314606032669,58.6062624617309,40.9245253428475,192.295914621556,0.1,0.007,0.01,-0.02,20,30,10000
127.223929585155,0.741844987386744,80.6471065552119,44.8592959726559,264.730985795902,0.1,0.007,0.01,-0.02,20,30,10000
217.563851816379,0.491624328533732,92.686295412564,54.5178619694151,140.821258300771,0.1,0.007,0.01,-0.02,20,30,10000
297.200898840188,0.666418637514421,67.4220527649659,46.9648110190397,96.2442659460619,0.1,0.007,0.01,-0.02,20,30,10000
213.519707195089,0.624836483740674,87.2764564921872,52.491438251939,266.657267830202,0.1,0.007,0.01,-0.02,20,30,10000
137.041547689483,0.283125004957635,62.2747266931252,52.291141866103,261.79445006253,0.1,0.007,0.01,-0.02,20,30,10000
279.287016328734,0.380135250697576,40.1886591947621,51.6567234567069,192.020294740114,0.1,0.007,0.01,-0.02,20,30,10000
163.474037110129,0.511000290948018,91.5556307391886,36.7310463887677,210.845703074686,0.1,0.007,0.01,-0.02,20,30,10000
228.327028842074,0.388845238022648,77.3589576653296,58.4650707515311,239.711256533756,0.1,0.007,0.01,-0.02,20,30,10000
195.605436578984,0.703652203669953,53.9646332429637,31.1566914263106,191.342278588958,0.1,0.007,0.01,-0.02,20,30,10000
204.603204702369,0.497929644051997,37.9028317699425,41.6003750330123,249.344375119131,0.1,0.007,0.01,-0.02,20,30,10000
116.00571335175,0.480962779846773,85.4180492001479,44.0854545996178,182.24153582704,0.1,0.007,0.01,-0.02,20,30,10000
217.14848114162,0.637392451539941,37.8398784121346,31.4894327155151,251.875459211965,0.1,0.007,0.01,-0.02,20,30,10000
165.988549346503,0.647741758699577,104.525308665566,32.9020432021713,169.439374562735,0.1,0.007,0.01,-0.02,20,30,10000
285.908864503157,0.343634076227967,78.2864459286529,34.42051024066,183.029796442653,0.1,0.007,0.01,-0.02,20,30,10000
128.178439050554,0.49357467559405,93.3046026602195,38.0983606372516,158.890341872421,0.1,0.007,0.01,-0.02,20,30,10000
165.53279083302,0.36118819741706,85.0931837277781,57.8186978039826,123.198352918956,0.1,0.007,0.01,-0.02,20,30,10000
155.788647762092,0.687900271907238,98.5155968830651,48.9781067388303,189.762172974108,0.1,0.007,0.01,-0.02,20,30,10000
242.971429949897,0.356209253155292,89.5438012469669,51.7648493864441,100.994401430695,0.1,0.007,0.01,-0.02,20,30,10000
286.440143417499,0.702478890803999,38.5576853347957,28.8574820288184,192.647083366679,0.1,0.007,0.01,-0.02,20,30,10000
137.596663887742,0.678597129325206,111.57930807296,20.3063733491199,191.041763348231,0.1,0.007,0.01,-0.02,20,30,10000
245.94415918503,0.389840770293176,55.7149328892329,38.457915772799,196.966361236024,0.1,0.007,0.01,-0.02,20,30,10000
132.814582033849,0.643451149372328,67.9864209886341,57.1282228845704,110.792155773041,0.1,0.007,0.01,-0.02,20,30,10000
110.43281097495,0.594585140576127,101.516161893048,54.6130131700857,170.098412719023,0.1,0.007,0.01,-0.02,20,30,10000
210.515817296466,0.40185649207467,47.3166655052962,54.83346795195,134.332368643569,0.1,0.007,0.01,-0.02,20,30,10000
145.000962437378,0.398017597649838,58.1266888164876,39.0932250230965,93.8641620945795,0.1,0.007,0.01,-0.02,20,30,10000
238.785565109582,0.44571653152233,54.0920946588767,22.5975802326968,262.878382780935,0.1,0.007,0.01,-0.02,20,30,10000
133.840653788241,0.454320348771418,85.2195680198181,43.5260922106713,251.785396964228,0.1,0.007,0.01,-0.02,20,30,10000
203.536763393633,0.509553464845997,77.1689210914745,32.3420391903583,140.985536194781,0.1,0.007,0.01,-0.02,20,30,10000
260.126307404198,0.353545009740796,38.4947909071679,52.95566519437,178.369156776529,0.1,0.007,0.01,-0.02,20,30,10000
169.516455922939,0.575662296040728,68.8250683297585,32.7792579199372,202.889718801982,0.1,0.007,0.01,-0.02,20,30,10000
156.557630640601,0.421156106663232,75.479493156986,21.0302571555784,214.614307636137,0.1,0.007,0.01,-0.02,20,30,10000
131.266260074203,0.617046895079239,41.8334362032923,59.1363273826728,235.310673113117,0.1,0.007,0.01,-0.02,20,30,10000
257.711745081874,0.318220669326628,93.4033611689832,38.0231549905159,235.09522344787,0.1,0.007,0.01,-0.02,20,30,10000
106.302747962191,0.610013131977732,100.94834212845,20.8756158872597,123.955777061976,0.1,0.007,0.01,-0.02,20,30,10000
199.438002738543,0.50885816200579,63.5276840364668,23.3326728732524,158.829437502931,0.1,0.007,0.01,-0.02,20,30,10000
272.658103465108,0.720882499510543,88.9390697435063,45.2333420909816,122.90288412286,0.1,0.007,0.01,-0.02,20,30,10000
184.109650746902,0.276952182446004,76.3882175514971,34.8314152304336,95.5489322683669,0.1,0.007,0.01,-0.02,20,30,10000
176.890377237301,0.708845726407336,91.6023534570731,45.1797633542393,217.58669428695,0.1,0.007,0.01,-0.02,20,30,10000
194.072140217639,0.385594436396314,102.92514170454,49.4364632341579,237.545919323996,0.1,0.007,0.01,-0.02,20,30,10000
219.896751721195,0.299256546389144,74.1641298973325,23.7488678174231,199.314541123349,0.1,0.007,0.01,-0.02,20,30,10000
128.017242939801,0.310098428955337,60.4755639404797,54.2002949019933,231.512105584077,0.1,0.007,0.01,-0.02,20,30,10000
160.510762109622,0.477410744536741,47.2582391682141,55.246455565351,177.797935798536,0.1,0.007,0.01,-0.02,20,30,10000
227.328221614193,0.699931007607852,96.3954760390713,43.5275693262875,256.031321425631,0.1,0.007,0.01,-0.02,20,30,10000
174.287905159677,0.739972951585831,69.8411891157328,41.7844209408278,181.451041568014,0.1,0.007,0.01,-0.02,20,30,10000
163.313242862777,0.462258853975851,60.5410177734354,39.3963682464391,246.011244811712,0.1,0.007,0.01,-0.02,20,30,10000
202.662248949443,0.593238222210917,57.6689294062167,36.1352916534438,108.33553259636,0.1,0.007,0.01,-0.02,20,30,10000
242.818700540465,0.707350464690015,50.5492610613383,52.2742262385076,258.974781556124,0.1,0.007,0.01,-0.02,20,30,10000
248.435400073127,0.615002223544638,46.8205069467205,30.0799438513192,131.806024979119,0.1,0.007,0.01,-0.02,20,30,10000
207.612650769235,0.298206409259861,42.8032704118156,56.1005982845626,155.373313082856,0.1,0.007,0.01,-0.02,20,30,10000
177.081626218919,0.403093010803793,106.185027413932,36.3379953475071,224.025370502625,0.1,0.007,0.01,-0.02,20,30,10000
199.679001230177,0.423589800921371,92.5837424974,50.1983616645496,269.204566767368,0.1,0.007,0.01,-0.02,20,30,10000
109.732426090708,0.576117411675328,103.983384781124,40.0548506470034,153.180577911513,0.1,0.007,0.01,-0.02,20,30,10000
159.554860054617,0.687653700562112,69.2528007524234,44.2378044525782,131.474150380507,0.1,0.007,0.01,-0.02,20,30,10000
293.880439000553,0.504441901736016,41.4944886564793,48.3636615135536,265.22395426144,0.1,0.007,0.01,-0.02,20,30,10000
196.683478845482,0.729307244432659,62.2171242964384,59.7287237454944,236.730897312954,0.1,0.007,0.01,-0.02,20,30,10000
145.167644298566,0.372946933125444,55.2764588722679,43.0082444655775,175.682512463237,0.1,0.007,0.01,-0.02,20,30,10000
139.65936846432,0.742257153985214,70.482507004103,40.1584196940849,231.285429670794,0.1,0.007,0.01,-0.02,20,30,10000
186.729108444893,0.599007188024012,82.2946039554359,51.1415438306573,120.478441910106,0.1,0.007,0.01,-0.02,20,30,10000
120.146185943665,0.478561997349396,52.6522711791565,51.8375674142524,185.707666044011,0.1,0.007,0.01,-0.02,20,30,10000
266.977164566484,0.2615195029124,84.357695717225,32.3022793262543,101.697910618313,0.1,0.007,0.01,-0.02,20,30,10000
197.225489476991,0.748637958291596,49.6563484004718,59.6808595134227,263.203408732427,0.1,0.007,0.01,-0.02,20,30,10000
193.733151308741,0.559503463225756,95.4590007332825,31.1235275446097,215.507604578473,0.1,0.007,0.01,-0.02,20,30,10000
245.215182714318,0.602406189002359,50.0969778295074,21.7208036741527,256.354255665077,0.1,0.007,0.01,-0.02,20,30,10000
288.267276069114,0.382563253823155,109.670319661651,58.3756826177235,141.058941626847,0.1,0.007,0.01,-0.02,20,30,10000
290.708648488732,0.3312976034731,39.0996702088964,53.9681260955335,227.435766947494,0.1,0.007,0.01,-0.02,20,30,10000
194.346958525264,0.596550527727816,109.307247514366,51.7228146818749,225.601514330391,0.1,0.007,0.01,-0.02,20,30,10000
110.99088615874,0.294403323218276,98.1842719930673,51.8532753622792,248.402087686472,0.1,0.007,0.01,-0.02,20,30,10000
263.1036572455,0.263528098912445,69.6864503835397,30.2519968336521,258.215623592528,0.1,0.007,0.01,-0.02,20,30,10000
282.757605004478,0.464876671845156,48.6295495221862,44.7648979619074,133.964497374143,0.1,0.007,0.01,-0.02,20,30,10000
162.659251907789,0.688758374451991,60.4930421647357,40.1332347486468,104.288014077601,0.1,0.007,0.01,-0.02,20,30,10000
215.344472945341,0.336735670729368,108.165898937343,25.0117712358841,142.065308584747,0.1,0.007,0.01,-0.02,20,30,10000
243.498712383327,0.629627296458203,61.1107899986031,27.5774616010539,130.434829032076,0.1,0.007,0.01,-0.02,20,30,10000
238.135196188932,0.441842728403119,49.5370401167069,37.5533616986159,148.265575679427,0.1,0.007,0.01,-0.02,20,30,10000
151.040131929598,0.268867761745344,66.1016970614868,21.428015643058,234.91771101305,0.1,0.007,0.01,-0.02,20,30,10000
197.054455827564,0.565631984381884,37.7683935172134,39.4370741953983,95.958385393295,0.1,0.007,0.01,-0.02,20,30,10000
107.415629267019,0.623723456810694,41.1720923651911,31.3520595538109,243.125347530338,0.1,0.007,0.01,-0.02,20,30,10000
235.205167368111,0.39043564973106,38.7394822548843,30.4786464012206,145.923653677199,0.1,0.007,0.01,-0.02,20,30,10000
246.081217450022,0.459106092399617,96.9838172282227,58.9193093987756,103.835057802991,0.1,0.007,0.01,-0.02,20,30,10000
108.856220116432,0.344878079622742,73.3564518906618,53.4472937716649,137.289628965126,0.1,0.007,0.01,-0.02,20,30,10000
128.8358924251,0.350516890349275,88.3184401490007,48.0626553325181,139.444406609461,0.1,0.007,0.01,-0.02,20,30,10000
183.487586910243,0.535863459077049,91.937497501226,30.0300455077804,124.749788526262,0.1,0.007,0.01,-0.02,20,30,10000
235.961963194614,0.599288536927033,39.203230163563,32.0708249088523,175.982713392284,0.1,0.007,0.01,-0.02,20,30,10000
122.681957160359,0.297944508783663,72.4771820548619,43.4526663305695,246.254243325828,0.1,0.007,0.01,-0.02,20,30,10000
153.33361920679,0.748903069398999,65.2939891714467,58.9769793995706,259.828962851842,0.1,0.007,0.01,-0.02,20,30,10000
260.266614586808,0.390723710027181,53.0569186923614,57.7289307691906,98.3519071805073,0.1,0.007,0.01,-0.02,20,30,10000
208.909413200804,0.375857763760131,84.9684215529039,44.9638085065809,137.379124971727,0.1,0.007,0.01,-0.02,20,30,10000
165.396210543747,0.563350097201732,76.7918532279119,29.3600906309738,148.360032290082,0.1,0.007,0.01,-0.02,20,30,10000
105.120562675414,0.608132765285581,46.2859627550506,31.2018559299921,260.427745885534,0.1,0.007,0.01,-0.02,20,30,10000
176.227937915799,0.433659536733903,67.432744902794,35.9845126464258,133.19462313695,0.1,0.007,0.01,-0.02,20,30,10000
185.219872887397,0.342757755695398,103.053507338597,22.2881858178765,208.733652280555,0.1,0.007,0.01,-0.02,20,30,10000
147.586125596015,0.732370525217417,71.5836316129741,30.4126060067917,218.309561365523,0.1,0.007,0.01,-0.02,20,30,10000
283.070714159635,0.396533128770518,108.915476784239,27.1592263993693,161.205210667942,0.1,0.007,0.01,-0.02,20,30,10000
225.163802967017,0.278513217962056,93.6986271536896,53.4426742300762,129.3847022483,0.1,0.007,0.01,-0.02,20,30,10000
267.547422022941,0.267321893836426,57.7508994559541,23.3199992521673,266.04698008794,0.1,0.007,0.01,-0.02,20,30,10000
248.644010969624,0.387967153470602,90.9672283361963,47.7431119800644,219.907770680322,0.1,0.007,0.01,-0.02,20,30,10000
139.492942538918,0.598096028532343,69.1834139274,39.1603070170939,106.494434259229,0.1,0.007,0.01,-0.02,20,30,10000
155.266005348854,0.575383465617206,58.867547967874,46.970927783187,219.984259972179,0.1,0.007,0.01,-0.02,20,30,10000
260.563971013321,0.568416526838447,84.8877129725191,26.4230426427318,224.749360974733,0.1,0.007,0.01,-0.02,20,30,10000
286.879268753732,0.693354385880295,51.3770805282222,45.3492198411072,165.676131405819,0.1,0.007,0.01,-0.02,20,30,10000
121.157683630801,0.649651386410624,71.8944311720323,32.540601530432,118.122544362283,0.1,0.007,0.01,-0.02,20,30,10000
184.756351235958,0.393981697030708,52.1517925840013,47.3412873384116,247.428848091775,0.1,0.007,0.01,-0.02,20,30,10000
173.562385854464,0.482695494203126,53.2564976736585,28.8231131259787,196.391375782619,0.1,0.007,0.01,-0.02,20,30,10000
211.446118202312,0.281111876577714,45.0306956702417,51.0829917150933,264.924315963015,0.1,0.007,0.01,-0.02,20,30,10000
149.272306950435,0.308962055389608,39.9210500014802,57.0166211324188,238.299274578158,0.1,0.007,0.01,-0.02,20,30,10000
163.273236314297,0.569664594022556,63.3363888312599,35.4210202111619,223.551125976915,0.1,0.007,0.01,-0.02,20,30,10000
200.136424386924,0.500815495152553,102.064897843779,20.7727370388269,252.600694861214,0.1,0.007,0.01,-0.02,20,30,10000
224.236757155097,0.510587480827522,59.2194459535137,49.9086702258852,152.066693178843,0.1,0.007,0.01,-0.02,20,30,10000
198.108259452177,0.574485248484977,79.9354288685958,28.836338254638,259.19129278057,0.1,0.007,0.01,-0.02,20,30,10000
131.37123989793,0.502097792292764,85.9714395972647,41.9839042562885,171.941151545915,0.1,0.007,0.01,-0.02,20,30,10000
249.10161203194,0.698309067076735,40.1816486535852,55.5336274516924,203.729749845625,0.1,0.007,0.01,-0.02,20,30,10000
235.739444436523,0.278307199423848,37.7964867183317,26.8809142852183,135.433409505137,0.1,0.007,0.01,-0.02,20,30,10000
179.258143953114,0.266966223072189,102.287091098043,30.9306701178384,231.098496724886,0.1,0.007,0.01,-0.02,20,30,10000
155.975432846504,0.44690229986038,74.1976235082992,41.113206456666,160.933473814889,0.1,0.007,0.01,-0.02,20,30,10000
169.735975314541,0.682636121444961,51.9359159642194,23.7783979032307,131.356616371381,0.1,0.007,0.01,-0.02,20,30,10000
184.703066105112,0.541427570768552,50.2501897407545,57.0040183438489,115.658999917778,0.1,0.007,0.01,-0.02,20,30,10000
174.691011649307,0.613016429901583,69.6417185895959,46.9526811575862,96.5960536493178,0.1,0.007,0.01,-0.02,20,30,10000
175.592474035599,0.442599003735919,111.233160341055,41.2664584681331,137.386638582138,0.1,0.007,0.01,-0.02,20,30,10000
120.822519868049,0.748012770431995,83.3254876850055,52.2518197674485,111.09425837913,0.1,0.007,0.01,-0.02,20,30,10000
262.142785300598,0.34106608824223,90.5268179717199,31.0339224055864,174.735355589053,0.1,0.007,0.01,-0.02,20,30,10000
183.154643127167,0.554286310989753,100.558780826951,40.0775343186824,232.5510392655,0.1,0.007,0.01,-0.02,20,30,10000
104.929679453723,0.417890586381807,71.7583452669307,59.8944573729602,115.223091803405,0.1,0.007,0.01,-0.02,20,30,10000
261.213311617959,0.418542917809963,50.7033937806343,53.1459650375781,256.535256051208,0.1,0.007,0.01,-0.02,20,30,10000
160.433650835713,0.635033973675749,38.5215109760804,21.9476264652995,230.497832433337,0.1,0.007,0.01,-0.02,20,30,10000
120.435492874121,0.341456741323984,64.1462258859256,21.396911519515,122.650178624132,0.1,0.007,0.01,-0.02,20,30,10000
287.0932850111,0.595996992085877,103.649244136135,46.5643665049969,133.001750909495,0.1,0.007,0.01,-0.02,20,30,10000
230.170076126408,0.684544875525174,105.513660173389,23.3094106800256,258.889782219616,0.1,0.007,0.01,-0.02,20,30,10000
266.74089032021,0.532972206258061,77.4311573396457,49.1310824085089,174.925934298632,0.1,0.007,0.01,-0.02,20,30,10000
299.264008786574,0.456467331201975,75.7642260364534,55.470362203021,150.703114469091,0.1,0.007,0.01,-0.02,20,30,10000
276.036866581869,0.571801338716102,69.2103164642793,29.3165099800744,202.016460855521,0.1,0.007,0.01,-0.02,20,30,10000
194.912212736751,0.728690880963733,50.6244420217136,27.9887014069629,197.223005846089,0.1,0.007,0.01,-0.02,20,30,10000
139.257482910049,0.593886988549012,68.4220130456227,21.2229827099576,174.44277563517,0.1,0.007,0.01,-0.02,20,30,10000
200.902561075215,0.495504982831086,62.8370459412359,55.8260796555006,248.696476680647,0.1,0.007,0.01,-0.02,20,30,10000
164.281938644399,0.632391547861211,82.5092668345756,49.7658695772451,95.4665590004089,0.1,0.007,0.01,-0.02,20,30,10000
274.938375643234,0.559944101436709,76.5752048243309,28.0858793073491,193.572924052275,0.1,0.007,0.01,-0.02,20,30,10000
115.924183407718,0.539598716566948,51.0598830706458,33.9292419172084,153.805655856371,0.1,0.007,0.01,-0.02,20,30,10000
295.310814540612,0.400474360389399,84.6696565188394,22.9748093093325,92.045734967676,0.1,0.007,0.01,-0.02,20,30,10000
191.997475864407,0.51245300590552,96.8675477220663,41.8409137187238,159.748330529507,0.1,0.007,0.01,-0.02,20,30,10000
180.356313701898,0.279614767664753,97.9517525570813,56.5099644078342,250.247938731074,0.1,0.007,0.01,-0.02,20,30,10000
248.272468014025,0.609238081931304,89.2334405953203,48.7775295832034,250.133999205139,0.1,0.007,0.01,-0.02,20,30,10000
244.200706545417,0.601937402275079,98.6872550413378,44.5284538169097,168.137133186757,0.1,0.007,0.01,-0.02,20,30,10000
291.643954186184,0.316003499942666,96.1935399755389,54.4680420732072,104.969608188988,0.1,0.007,0.01,-0.02,20,30,10000
112.11824188963,0.354825264920773,84.1035379994046,32.3973985069624,117.022749291821,0.1,0.007,0.01,-0.02,20,30,10000
103.71428616055,0.625977355805731,96.3715182218952,20.9226581251091,228.816613726865,0.1,0.007,0.01,-0.02,20,30,10000
238.715099283443,0.672576568031331,48.0255528483156,50.9565400160515,233.571115536239,0.1,0.007,0.01,-0.02,20,30,10000
264.628697512437,0.436178933288254,68.5229491848716,20.635701499543,255.001081020978,0.1,0.007,0.01,-0.02,20,30,10000
188.882287853784,0.314287511122404,103.541314560179,52.4120320231632,268.506637339747,0.1,0.007,0.01,-0.02,20,30,10000
292.473906379211,0.368025688746847,49.1491899750232,59.7790249938373,152.585242155788,0.1,0.007,0.01,-0.02,20,30,10000
200.668462860189,0.711936043444643,50.3257860215296,56.224155856149,171.130692759941,0.1,0.007,0.01,-0.02,20,30,10000
298.757712721252,0.383840312345118,44.7831305779207,28.4979324692112,266.888115213998,0.1,0.007,0.01,-0.02,20,30,10000
